ImeDatoteke;Kategorija;ID_Kategorija
ILSVRC2010_val_00041258.JPEG;weeping willow, Babylonian weeping willow, Salix babylonica;229
ILSVRC2010_val_00041259.JPEG;fur coat;923
ILSVRC2010_val_00041260.JPEG;barbershop;853
ILSVRC2010_val_00041261.JPEG;Gordon setter;356
ILSVRC2010_val_00041262.JPEG;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;466
ILSVRC2010_val_00041263.JPEG;boot;891
ILSVRC2010_val_00041264.JPEG;bolo tie, bolo, bola tie, bola;919
ILSVRC2010_val_00041265.JPEG;leopard frog, spring frog, Rana pipiens;481
ILSVRC2010_val_00041266.JPEG;calypso, fairy-slipper, Calypso bulbosa;154
ILSVRC2010_val_00041267.JPEG;howler monkey, howler;405
ILSVRC2010_val_00041268.JPEG;turnip;47
ILSVRC2010_val_00041269.JPEG;missile;556
ILSVRC2010_val_00041270.JPEG;timber wolf, grey wolf, gray wolf, Canis lupus;442
ILSVRC2010_val_00041271.JPEG;obelisk;848
ILSVRC2010_val_00041272.JPEG;trowel;629
ILSVRC2010_val_00041273.JPEG;bumper car, Dodgem;776
ILSVRC2010_val_00041274.JPEG;chimpanzee, chimp, Pan troglodytes;398
ILSVRC2010_val_00041275.JPEG;China tree, false dogwood, jaboncillo, chinaberry, Sapindus saponaria;232
ILSVRC2010_val_00041276.JPEG;binder, ring-binder;966
ILSVRC2010_val_00041277.JPEG;shrimp;300
ILSVRC2010_val_00041278.JPEG;hip, rose hip, rosehip;85
ILSVRC2010_val_00041279.JPEG;fly orchid, Ophrys insectifera, Ophrys muscifera;172
ILSVRC2010_val_00041280.JPEG;rain barrel;715
ILSVRC2010_val_00041281.JPEG;standard poodle;371
ILSVRC2010_val_00041282.JPEG;jack-o-lantern;606
ILSVRC2010_val_00041283.JPEG;eggbeater, eggwhisk;640
ILSVRC2010_val_00041284.JPEG;jumper, pinafore, pinny;954
ILSVRC2010_val_00041285.JPEG;carton;724
ILSVRC2010_val_00041286.JPEG;screw;600
ILSVRC2010_val_00041287.JPEG;bathrobe;930
ILSVRC2010_val_00041288.JPEG;orange;15
ILSVRC2010_val_00041289.JPEG;beaker;707
ILSVRC2010_val_00041290.JPEG;kumquat;16
ILSVRC2010_val_00041291.JPEG;circular saw, buzz saw;567
ILSVRC2010_val_00041292.JPEG;breakwater, groin, groyne, mole, bulwark, seawall, jetty;868
ILSVRC2010_val_00041293.JPEG;broccoli;51
ILSVRC2010_val_00041294.JPEG;cashew, cashew nut;96
ILSVRC2010_val_00041295.JPEG;peanut;104
ILSVRC2010_val_00041296.JPEG;shallot;62
ILSVRC2010_val_00041297.JPEG;mango;28
ILSVRC2010_val_00041298.JPEG;shoe shop, shoe-shop, shoe store;857
ILSVRC2010_val_00041299.JPEG;China tree, false dogwood, jaboncillo, chinaberry, Sapindus saponaria;232
ILSVRC2010_val_00041300.JPEG;walking stick, walkingstick, stick insect;314
ILSVRC2010_val_00041301.JPEG;sunflower, helianthus;106
ILSVRC2010_val_00041302.JPEG;broccoli;51
ILSVRC2010_val_00041303.JPEG;adjustable wrench, adjustable spanner;630
ILSVRC2010_val_00041304.JPEG;cassette player;762
ILSVRC2010_val_00041305.JPEG;custard apple;26
ILSVRC2010_val_00041306.JPEG;pumpkin seed;87
ILSVRC2010_val_00041307.JPEG;stone wall;872
ILSVRC2010_val_00041308.JPEG;sax, saxophone;522
ILSVRC2010_val_00041309.JPEG;roller coaster, big dipper, chute-the-chute;585
ILSVRC2010_val_00041310.JPEG;zucchini, courgette;54
ILSVRC2010_val_00041311.JPEG;garbage truck, dustcart;682
ILSVRC2010_val_00041312.JPEG;squirrel monkey, Saimiri sciureus;403
ILSVRC2010_val_00041313.JPEG;short pants, shorts, trunks;913
ILSVRC2010_val_00041314.JPEG;shower curtain;822
ILSVRC2010_val_00041315.JPEG;fig;20
ILSVRC2010_val_00041316.JPEG;envelope;721
ILSVRC2010_val_00041317.JPEG;pimento, pimiento;43
ILSVRC2010_val_00041318.JPEG;daisy;136
ILSVRC2010_val_00041319.JPEG;alligator lizard;462
ILSVRC2010_val_00041320.JPEG;sunflower seed;88
ILSVRC2010_val_00041321.JPEG;jellyfish;331
ILSVRC2010_val_00041322.JPEG;custard apple;26
ILSVRC2010_val_00041323.JPEG;pistachio, pistachio nut;101
ILSVRC2010_val_00041324.JPEG;dishwasher, dish washer, dishwashing machine;998
ILSVRC2010_val_00041325.JPEG;chisel;611
ILSVRC2010_val_00041326.JPEG;ladys slipper, lady-slipper, ladies slipper, slipper orchid;159
ILSVRC2010_val_00041327.JPEG;canteen;712
ILSVRC2010_val_00041328.JPEG;washer, automatic washer, washing machine;1000
ILSVRC2010_val_00041329.JPEG;wok;635
ILSVRC2010_val_00041330.JPEG;lion, king of beasts, Panthera leo;449
ILSVRC2010_val_00041331.JPEG;American beech, white beech, red beech, Fagus grandifolia, Fagus americana;202
ILSVRC2010_val_00041332.JPEG;harvester, reaper;575
ILSVRC2010_val_00041333.JPEG;coral reef;76
ILSVRC2010_val_00041334.JPEG;hipflask, pocket flask;713
ILSVRC2010_val_00041335.JPEG;quilt, comforter, comfort, puff;896
ILSVRC2010_val_00041336.JPEG;pineapple, ananas;21
ILSVRC2010_val_00041337.JPEG;barbell;739
ILSVRC2010_val_00041338.JPEG;knee pad;902
ILSVRC2010_val_00041339.JPEG;printer;577
ILSVRC2010_val_00041340.JPEG;cowrie, cowry;341
ILSVRC2010_val_00041341.JPEG;cannon;558
ILSVRC2010_val_00041342.JPEG;hand-held computer, hand-held microcomputer;573
ILSVRC2010_val_00041343.JPEG;wok;635
ILSVRC2010_val_00041344.JPEG;vizsla, Hungarian pointer;354
ILSVRC2010_val_00041345.JPEG;Welsh poppy, Meconopsis cambrica;128
ILSVRC2010_val_00041346.JPEG;Iceland poppy, Papaver alpinum;123
ILSVRC2010_val_00041347.JPEG;parachute, chute;770
ILSVRC2010_val_00041348.JPEG;helleborine;163
ILSVRC2010_val_00041349.JPEG;wig;899
ILSVRC2010_val_00041350.JPEG;tansy, golden buttons, scented fern, Tanacetum vulgare;135
ILSVRC2010_val_00041351.JPEG;lipstick, lip rouge;772
ILSVRC2010_val_00041352.JPEG;garter snake, grass snake;472
ILSVRC2010_val_00041353.JPEG;European ash, common European ash, Fraxinus excelsior;213
ILSVRC2010_val_00041354.JPEG;silk tree, Albizia julibrissin, Albizzia julibrissin;197
ILSVRC2010_val_00041355.JPEG;oboe, hautboy, hautbois;521
ILSVRC2010_val_00041356.JPEG;masdevallia;168
ILSVRC2010_val_00041357.JPEG;file, file cabinet, filing cabinet;807
ILSVRC2010_val_00041358.JPEG;broccoli;51
ILSVRC2010_val_00041359.JPEG;circular saw, buzz saw;567
ILSVRC2010_val_00041360.JPEG;barometer;538
ILSVRC2010_val_00041361.JPEG;millipede, millepede, milliped;289
ILSVRC2010_val_00041362.JPEG;tulip tree, tulip poplar, yellow poplar, canary whitewood, Liriodendron tulipifera;241
ILSVRC2010_val_00041363.JPEG;coffee bean, coffee berry, coffee;89
ILSVRC2010_val_00041364.JPEG;mailbox, letter box;728
ILSVRC2010_val_00041365.JPEG;machine gun;559
ILSVRC2010_val_00041366.JPEG;chest;725
ILSVRC2010_val_00041367.JPEG;cowrie, cowry;341
ILSVRC2010_val_00041368.JPEG;shredder;602
ILSVRC2010_val_00041369.JPEG;sea slug, nudibranch;340
ILSVRC2010_val_00041370.JPEG;German shepherd, German shepherd dog, German police dog, alsatian;377
ILSVRC2010_val_00041371.JPEG;phaius;174
ILSVRC2010_val_00041372.JPEG;hoopskirt, crinoline;920
ILSVRC2010_val_00041373.JPEG;walnut;95
ILSVRC2010_val_00041374.JPEG;sunflower seed;88
ILSVRC2010_val_00041375.JPEG;sloth bear, Melursus ursinus, Ursus ursinus;419
ILSVRC2010_val_00041376.JPEG;pumpkin;67
ILSVRC2010_val_00041377.JPEG;oilskin, slicker;924
ILSVRC2010_val_00041378.JPEG;griffon, Brussels griffon, Belgian griffon;373
ILSVRC2010_val_00041379.JPEG;jigsaw puzzle;745
ILSVRC2010_val_00041380.JPEG;rain barrel;715
ILSVRC2010_val_00041381.JPEG;bonsai;193
ILSVRC2010_val_00041382.JPEG;Christmas stocking;950
ILSVRC2010_val_00041383.JPEG;espresso maker;987
ILSVRC2010_val_00041384.JPEG;banana;22
ILSVRC2010_val_00041385.JPEG;ice plant, icicle plant, Mesembryanthemum crystallinum;116
ILSVRC2010_val_00041386.JPEG;macaque;412
ILSVRC2010_val_00041387.JPEG;phaius;174
ILSVRC2010_val_00041388.JPEG;coil, spiral, volute, whorl, helix;846
ILSVRC2010_val_00041389.JPEG;kumquat;16
ILSVRC2010_val_00041390.JPEG;wok;635
ILSVRC2010_val_00041391.JPEG;hoopskirt, crinoline;920
ILSVRC2010_val_00041392.JPEG;Doberman, Doberman pinscher;378
ILSVRC2010_val_00041393.JPEG;Arctic fox, white fox, Alopex lagopus;438
ILSVRC2010_val_00041394.JPEG;lynx, catamount;444
ILSVRC2010_val_00041395.JPEG;pin oak, swamp oak, Quercus palustris;206
ILSVRC2010_val_00041396.JPEG;military uniform;951
ILSVRC2010_val_00041397.JPEG;patas, hussar monkey, Erythrocebus patas;410
ILSVRC2010_val_00041398.JPEG;harmonica, mouth organ, harp, mouth harp;517
ILSVRC2010_val_00041399.JPEG;grille, radiator grille;873
ILSVRC2010_val_00041400.JPEG;celery;65
ILSVRC2010_val_00041401.JPEG;leafhopper;318
ILSVRC2010_val_00041402.JPEG;fringed orchis, fringed orchid;165
ILSVRC2010_val_00041403.JPEG;folding chair;813
ILSVRC2010_val_00041404.JPEG;fig, common fig, common fig tree, Ficus carica;214
ILSVRC2010_val_00041405.JPEG;bassoon;520
ILSVRC2010_val_00041406.JPEG;ceramic ware;633
ILSVRC2010_val_00041407.JPEG;mashed potato;2
ILSVRC2010_val_00041408.JPEG;jalapeno, jalapeno pepper;44
ILSVRC2010_val_00041409.JPEG;sundial;548
ILSVRC2010_val_00041410.JPEG;marmoset;406
ILSVRC2010_val_00041411.JPEG;blue daisy, blue marguerite, Felicia amelloides;145
ILSVRC2010_val_00041412.JPEG;pineapple, ananas;21
ILSVRC2010_val_00041413.JPEG;indri, indris, Indri indri, Indri brevicaudatus;395
ILSVRC2010_val_00041414.JPEG;black olive, ripe olive;3
ILSVRC2010_val_00041415.JPEG;sea slug, nudibranch;340
ILSVRC2010_val_00041416.JPEG;Band Aid;894
ILSVRC2010_val_00041417.JPEG;wallet, billfold, notecase, pocketbook;730
ILSVRC2010_val_00041418.JPEG;oboe, hautboy, hautbois;521
ILSVRC2010_val_00041419.JPEG;marmoset;406
ILSVRC2010_val_00041420.JPEG;megalith, megalithic structure;866
ILSVRC2010_val_00041421.JPEG;euphonium;499
ILSVRC2010_val_00041422.JPEG;basenji;372
ILSVRC2010_val_00041423.JPEG;swivel chair;814
ILSVRC2010_val_00041424.JPEG;cauliflower;52
ILSVRC2010_val_00041425.JPEG;plunger, plumbers helper;625
ILSVRC2010_val_00041426.JPEG;barbershop;853
ILSVRC2010_val_00041427.JPEG;corgi, Welsh corgi;368
ILSVRC2010_val_00041428.JPEG;ringneck snake, ring-necked snake, ring snake;468
ILSVRC2010_val_00041429.JPEG;promontory, headland, head, foreland;73
ILSVRC2010_val_00041430.JPEG;holster;976
ILSVRC2010_val_00041431.JPEG;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;973
ILSVRC2010_val_00041432.JPEG;green pea, garden pea;36
ILSVRC2010_val_00041433.JPEG;tank, army tank, armored combat vehicle, armoured combat vehicle;663
ILSVRC2010_val_00041434.JPEG;weasel;424
ILSVRC2010_val_00041435.JPEG;daisy;136
ILSVRC2010_val_00041436.JPEG;striped bass, striper, Roccus saxatilis, rockfish;496
ILSVRC2010_val_00041437.JPEG;white wolf, Arctic wolf, Canis lupus tundrarum;441
ILSVRC2010_val_00041438.JPEG;sock;949
ILSVRC2010_val_00041439.JPEG;logwood, logwood tree, campeachy, bloodwood tree, Haematoxylum campechianum;222
ILSVRC2010_val_00041440.JPEG;tulip tree, tulip poplar, yellow poplar, canary whitewood, Liriodendron tulipifera;241
ILSVRC2010_val_00041441.JPEG;chain saw, chainsaw;566
ILSVRC2010_val_00041442.JPEG;sunflower, helianthus;106
ILSVRC2010_val_00041443.JPEG;triumphal arch;829
ILSVRC2010_val_00041444.JPEG;black and gold garden spider, Argiope aurantia;280
ILSVRC2010_val_00041445.JPEG;wood anemone, Anemone nemorosa;108
ILSVRC2010_val_00041446.JPEG;restaurant, eating house, eating place, eatery;841
ILSVRC2010_val_00041447.JPEG;stinkhorn, carrion fungus;269
ILSVRC2010_val_00041448.JPEG;Loafer;890
ILSVRC2010_val_00041449.JPEG;black widow, Latrodectus mactans;283
ILSVRC2010_val_00041450.JPEG;pew, church bench;810
ILSVRC2010_val_00041451.JPEG;fiddler crab;294
ILSVRC2010_val_00041452.JPEG;radio, wireless;826
ILSVRC2010_val_00041453.JPEG;sea cucumber, holothurian;348
ILSVRC2010_val_00041454.JPEG;Chihuahua;384
ILSVRC2010_val_00041455.JPEG;bee;311
ILSVRC2010_val_00041456.JPEG;yellow birch, Betula alleghaniensis, Betula leutea;208
ILSVRC2010_val_00041457.JPEG;mousetrap;607
ILSVRC2010_val_00041458.JPEG;collar;900
ILSVRC2010_val_00041459.JPEG;slot, one-armed bandit;578
ILSVRC2010_val_00041460.JPEG;schooner;786
ILSVRC2010_val_00041461.JPEG;scorpion;279
ILSVRC2010_val_00041462.JPEG;chisel;611
ILSVRC2010_val_00041463.JPEG;panpipe, pandean pipe, syrinx;519
ILSVRC2010_val_00041464.JPEG;trombone;516
ILSVRC2010_val_00041465.JPEG;corgi, Welsh corgi;368
ILSVRC2010_val_00041466.JPEG;syringe;550
ILSVRC2010_val_00041467.JPEG;damask violet, Dames violet, sweet rocket, Hesperis matronalis;121
ILSVRC2010_val_00041468.JPEG;millipede, millepede, milliped;289
ILSVRC2010_val_00041469.JPEG;green snake, grass snake;470
ILSVRC2010_val_00041470.JPEG;promontory, headland, head, foreland;73
ILSVRC2010_val_00041471.JPEG;brown bear, bruin, Ursus arctos;416
ILSVRC2010_val_00041472.JPEG;printer;577
ILSVRC2010_val_00041473.JPEG;grass pink, Calopogon pulchellum, Calopogon tuberosum;153
ILSVRC2010_val_00041474.JPEG;brown bear, bruin, Ursus arctos;416
ILSVRC2010_val_00041475.JPEG;griffon, Brussels griffon, Belgian griffon;373
ILSVRC2010_val_00041476.JPEG;stinkhorn, carrion fungus;269
ILSVRC2010_val_00041477.JPEG;kapok, ceiba tree, silk-cotton tree, white silk-cotton tree, Bombay ceiba, God tree, Ceiba pentandra;243
ILSVRC2010_val_00041478.JPEG;optical telescope;554
ILSVRC2010_val_00041479.JPEG;silk tree, Albizia julibrissin, Albizzia julibrissin;197
ILSVRC2010_val_00041480.JPEG;shower cap;941
ILSVRC2010_val_00041481.JPEG;titi, titi monkey;402
ILSVRC2010_val_00041482.JPEG;brown bear, bruin, Ursus arctos;416
ILSVRC2010_val_00041483.JPEG;brass, memorial tablet, plaque;865
ILSVRC2010_val_00041484.JPEG;jumper, pinafore, pinny;954
ILSVRC2010_val_00041485.JPEG;centaury;181
ILSVRC2010_val_00041486.JPEG;red wolf, maned wolf, Canis rufus, Canis niger;439
ILSVRC2010_val_00041487.JPEG;pumpkin;67
ILSVRC2010_val_00041488.JPEG;jack-o-lantern;606
ILSVRC2010_val_00041489.JPEG;trowel;629
ILSVRC2010_val_00041490.JPEG;rotisserie;992
ILSVRC2010_val_00041491.JPEG;monarch, monarch butterfly, milkweed butterfly, Danaus plexippus;325
ILSVRC2010_val_00041492.JPEG;live oak;204
ILSVRC2010_val_00041493.JPEG;odontoglossum;169
ILSVRC2010_val_00041494.JPEG;jeep, landrover;672
ILSVRC2010_val_00041495.JPEG;New Zealand beech;203
ILSVRC2010_val_00041496.JPEG;clog, geta, patten, sabot;892
ILSVRC2010_val_00041497.JPEG;four oclock;118
ILSVRC2010_val_00041498.JPEG;kidney bean;34
ILSVRC2010_val_00041499.JPEG;holster;976
ILSVRC2010_val_00041500.JPEG;Staffordshire bullterrier, Staffordshire bull terrier;363
ILSVRC2010_val_00041501.JPEG;coral reef;76
ILSVRC2010_val_00041502.JPEG;carton;724
ILSVRC2010_val_00041503.JPEG;magnolia;240
ILSVRC2010_val_00041504.JPEG;maraca;506
ILSVRC2010_val_00041505.JPEG;tiger beetle;302
ILSVRC2010_val_00041506.JPEG;gas pump, gasoline pump, petrol pump, island dispenser;582
ILSVRC2010_val_00041507.JPEG;go-kart;677
ILSVRC2010_val_00041508.JPEG;tansy, golden buttons, scented fern, Tanacetum vulgare;135
ILSVRC2010_val_00041509.JPEG;pimento, pimiento;43
ILSVRC2010_val_00041510.JPEG;go-kart;677
ILSVRC2010_val_00041511.JPEG;hermit crab;299
ILSVRC2010_val_00041512.JPEG;desktop computer;571
ILSVRC2010_val_00041513.JPEG;castle;850
ILSVRC2010_val_00041514.JPEG;logwood, logwood tree, campeachy, bloodwood tree, Haematoxylum campechianum;222
ILSVRC2010_val_00041515.JPEG;red wolf, maned wolf, Canis rufus, Canis niger;439
ILSVRC2010_val_00041516.JPEG;syringe;550
ILSVRC2010_val_00041517.JPEG;oriental poppy, Papaver orientale;125
ILSVRC2010_val_00041518.JPEG;weeping willow, Babylonian weeping willow, Salix babylonica;229
ILSVRC2010_val_00041519.JPEG;vanda;179
ILSVRC2010_val_00041520.JPEG;balata, balata tree, beefwood, bully tree, Manilkara bidentata;234
ILSVRC2010_val_00041521.JPEG;crate;727
ILSVRC2010_val_00041522.JPEG;bee;311
ILSVRC2010_val_00041523.JPEG;barbershop;853
ILSVRC2010_val_00041524.JPEG;gondola;782
ILSVRC2010_val_00041525.JPEG;sleeping bag;701
ILSVRC2010_val_00041526.JPEG;magazine, mag;825
ILSVRC2010_val_00041527.JPEG;home theater, home theatre;844
ILSVRC2010_val_00041528.JPEG;matchstick;655
ILSVRC2010_val_00041529.JPEG;knot;595
ILSVRC2010_val_00041530.JPEG;corydalis;130
ILSVRC2010_val_00041531.JPEG;knee pad;902
ILSVRC2010_val_00041532.JPEG;slug;339
ILSVRC2010_val_00041533.JPEG;steam locomotive;666
ILSVRC2010_val_00041534.JPEG;bag, traveling bag, travelling bag, grip, suitcase;731
ILSVRC2010_val_00041535.JPEG;rainbow trout, Salmo gairdneri;495
ILSVRC2010_val_00041536.JPEG;vizsla, Hungarian pointer;354
ILSVRC2010_val_00041537.JPEG;hand calculator, pocket calculator;569
ILSVRC2010_val_00041538.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00041539.JPEG;cork tree, Phellodendron amurense;228
ILSVRC2010_val_00041540.JPEG;bottlecap;982
ILSVRC2010_val_00041541.JPEG;dome;961
ILSVRC2010_val_00041542.JPEG;grass pink, Calopogon pulchellum, Calopogon tuberosum;153
ILSVRC2010_val_00041543.JPEG;sturgeon;497
ILSVRC2010_val_00041544.JPEG;carpenters kit, tool kit;756
ILSVRC2010_val_00041545.JPEG;maraca;506
ILSVRC2010_val_00041546.JPEG;pendulum clock;546
ILSVRC2010_val_00041547.JPEG;agaric;276
ILSVRC2010_val_00041548.JPEG;fly orchid, Ophrys insectifera, Ophrys muscifera;172
ILSVRC2010_val_00041549.JPEG;brussels sprouts;53
ILSVRC2010_val_00041550.JPEG;Polaroid camera, Polaroid Land camera;754
ILSVRC2010_val_00041551.JPEG;gondola;782
ILSVRC2010_val_00041552.JPEG;go-kart;677
ILSVRC2010_val_00041553.JPEG;snow leopard, ounce, Panthera uncia;448
ILSVRC2010_val_00041554.JPEG;motor scooter, scooter;662
ILSVRC2010_val_00041555.JPEG;Arctic fox, white fox, Alopex lagopus;438
ILSVRC2010_val_00041556.JPEG;backpack, back pack, knapsack, packsack, rucksack, haversack;700
ILSVRC2010_val_00041557.JPEG;matchstick;655
ILSVRC2010_val_00041558.JPEG;horseshoe crab, king crab, Limulus polyphemus, Xiphosurus polyphemus;290
ILSVRC2010_val_00041559.JPEG;banana;22
ILSVRC2010_val_00041560.JPEG;running shoe;889
ILSVRC2010_val_00041561.JPEG;bee orchid, Ophrys apifera;171
ILSVRC2010_val_00041562.JPEG;hipflask, pocket flask;713
ILSVRC2010_val_00041563.JPEG;pineapple, ananas;21
ILSVRC2010_val_00041564.JPEG;indri, indris, Indri indri, Indri brevicaudatus;395
ILSVRC2010_val_00041565.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00041566.JPEG;bicycle-built-for-two, tandem bicycle, tandem;656
ILSVRC2010_val_00041567.JPEG;cheetah, chetah, Acinonyx jubatus;450
ILSVRC2010_val_00041568.JPEG;coneflower;144
ILSVRC2010_val_00041569.JPEG;fishing rod, fishing pole;646
ILSVRC2010_val_00041570.JPEG;fig, common fig, common fig tree, Ficus carica;214
ILSVRC2010_val_00041571.JPEG;chrysanthemum;140
ILSVRC2010_val_00041572.JPEG;handkerchief, hankie, hanky, hankey;881
ILSVRC2010_val_00041573.JPEG;scale, weighing machine;541
ILSVRC2010_val_00041574.JPEG;pine, pine tree, true pine;237
ILSVRC2010_val_00041575.JPEG;crib, cot;800
ILSVRC2010_val_00041576.JPEG;hipflask, pocket flask;713
ILSVRC2010_val_00041577.JPEG;canteen;712
ILSVRC2010_val_00041578.JPEG;Kentucky coffee tree, bonduc, chicot, Gymnocladus dioica;220
ILSVRC2010_val_00041579.JPEG;fringe tree;212
ILSVRC2010_val_00041580.JPEG;African daisy;147
ILSVRC2010_val_00041581.JPEG;baboon;411
ILSVRC2010_val_00041582.JPEG;prairie chicken, prairie grouse, prairie fowl;388
ILSVRC2010_val_00041583.JPEG;passenger car, coach, carriage;659
ILSVRC2010_val_00041584.JPEG;mountain ash;252
ILSVRC2010_val_00041585.JPEG;cacao, cacao tree, chocolate tree, Theobroma cacao;245
ILSVRC2010_val_00041586.JPEG;watch, ticker;543
ILSVRC2010_val_00041587.JPEG;custard apple;26
ILSVRC2010_val_00041588.JPEG;jersey, T-shirt, tee shirt;932
ILSVRC2010_val_00041589.JPEG;pussy willow, Salix discolor;230
ILSVRC2010_val_00041590.JPEG;zucchini, courgette;54
ILSVRC2010_val_00041591.JPEG;chimpanzee, chimp, Pan troglodytes;398
ILSVRC2010_val_00041592.JPEG;grasshopper, hopper;312
ILSVRC2010_val_00041593.JPEG;morel;275
ILSVRC2010_val_00041594.JPEG;gyromitra;271
ILSVRC2010_val_00041595.JPEG;passenger car, coach, carriage;659
ILSVRC2010_val_00041596.JPEG;circular saw, buzz saw;567
ILSVRC2010_val_00041597.JPEG;grapefruit;18
ILSVRC2010_val_00041598.JPEG;turnstile;874
ILSVRC2010_val_00041599.JPEG;buckeye, horse chestnut, conker;92
ILSVRC2010_val_00041600.JPEG;hair slide;593
ILSVRC2010_val_00041601.JPEG;china cabinet, china closet;804
ILSVRC2010_val_00041602.JPEG;chambered nautilus, pearly nautilus, nautilus;345
ILSVRC2010_val_00041603.JPEG;vault;963
ILSVRC2010_val_00041604.JPEG;dogsled, dog sled, dog sleigh;794
ILSVRC2010_val_00041605.JPEG;pumpkin;67
ILSVRC2010_val_00041606.JPEG;damselfly;322
ILSVRC2010_val_00041607.JPEG;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;443
ILSVRC2010_val_00041608.JPEG;broom;642
ILSVRC2010_val_00041609.JPEG;ladys slipper, lady-slipper, ladies slipper, slipper orchid;159
ILSVRC2010_val_00041610.JPEG;cap opener;622
ILSVRC2010_val_00041611.JPEG;wallet, billfold, notecase, pocketbook;730
ILSVRC2010_val_00041612.JPEG;lichen;263
ILSVRC2010_val_00041613.JPEG;rain barrel;715
ILSVRC2010_val_00041614.JPEG;hand glass, simple microscope, magnifying glass;553
ILSVRC2010_val_00041615.JPEG;common iguana, iguana, Iguana iguana;457
ILSVRC2010_val_00041616.JPEG;cinema, movie theater, movie theatre, movie house, picture palace;843
ILSVRC2010_val_00041617.JPEG;Primus stove, Primus;994
ILSVRC2010_val_00041618.JPEG;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;669
ILSVRC2010_val_00041619.JPEG;cinema, movie theater, movie theatre, movie house, picture palace;843
ILSVRC2010_val_00041620.JPEG;timber wolf, grey wolf, gray wolf, Canis lupus;442
ILSVRC2010_val_00041621.JPEG;skunk, polecat, wood pussy;423
ILSVRC2010_val_00041622.JPEG;adjustable wrench, adjustable spanner;630
ILSVRC2010_val_00041623.JPEG;crate;727
ILSVRC2010_val_00041624.JPEG;hare;392
ILSVRC2010_val_00041625.JPEG;shin guard, shinpad;901
ILSVRC2010_val_00041626.JPEG;pajama, pyjama, pjs, jammies;952
ILSVRC2010_val_00041627.JPEG;running shoe;889
ILSVRC2010_val_00041628.JPEG;orange;15
ILSVRC2010_val_00041629.JPEG;hermit crab;299
